place,date,value,StringencyIndex_Average_ForDisplay
Workplaces,2022-07-21,76.57142857142857,11.11
Retail & recreation,2022-07-21,89.42857142857143,11.11
Grocery & pharmacy,2022-07-21,107.85714285714286,11.11
Residential,2022-07-21,106.14285714285714,11.11
Transit stations,2022-07-22,77.71428571428571,11.11
Workplaces,2022-07-22,76.28571428571429,11.11
Retail & recreation,2022-07-22,90.71428571428571,11.11
Grocery & pharmacy,2022-07-22,107.71428571428571,11.11
Residential,2022-07-22,105.71428571428571,11.11
Transit stations,2022-07-23,79.28571428571429,11.11
Workplaces,2022-07-23,76.14285714285714,11.11
Retail & recreation,2022-07-23,92.42857142857143,11.11
Grocery & pharmacy,2022-07-23,107.71428571428571,11.11
Residential,2022-07-23,104.28571428571429,11.11
Transit stations,2022-07-24,78,11.11
Workplaces,2022-07-24,75,11.11
Retail & recreation,2022-07-24,92.71428571428571,11.11
Grocery & pharmacy,2022-07-24,107,11.11
Residential,2022-07-24,104.42857142857143,11.11
Transit stations,2022-07-25,77.71428571428571,11.11
Workplaces,2022-07-25,74.14285714285714,11.11
Retail & recreation,2022-07-25,93,11.11
Grocery & pharmacy,2022-07-25,106.85714285714286,11.11
Residential,2022-07-25,104.57142857142857,11.11
Transit stations,2022-07-26,78,11.11
Workplaces,2022-07-26,73.42857142857143,11.11
Retail & recreation,2022-07-26,93.71428571428571,11.11
Grocery & pharmacy,2022-07-26,107,11.11
Residential,2022-07-26,104.42857142857143,11.11
Transit stations,2022-07-27,77.71428571428571,11.11
Workplaces,2022-07-27,73.14285714285714,11.11
Retail & recreation,2022-07-27,94,11.11
Grocery & pharmacy,2022-07-27,106.85714285714286,11.11
Residential,2022-07-27,104.28571428571429,11.11
Transit stations,2022-07-28,78.57142857142857,11.11
Workplaces,2022-07-28,73.28571428571429,11.11
Retail & recreation,2022-07-28,94.71428571428571,11.11
Grocery & pharmacy,2022-07-28,107.42857142857143,11.11
Residential,2022-07-28,104.14285714285714,11.11
Transit stations,2022-07-29,78.85714285714286,11.11
Workplaces,2022-07-29,73,11.11
Retail & recreation,2022-07-29,95.14285714285714,11.11
Grocery & pharmacy,2022-07-29,107.57142857142857,11.11
Residential,2022-07-29,104,11.11
Transit stations,2022-07-30,78.57142857142857,11.11
Workplaces,2022-07-30,72.71428571428571,11.11
Retail & recreation,2022-07-30,95.14285714285714,11.11
Grocery & pharmacy,2022-07-30,107.57142857142857,11.11
Residential,2022-07-30,104.14285714285714,11.11
Transit stations,2022-07-31,79.85714285714286,11.11
Workplaces,2022-07-31,72.71428571428571,11.11
Retail & recreation,2022-07-31,95.14285714285714,11.11
Grocery & pharmacy,2022-07-31,107.57142857142857,11.11
Residential,2022-07-31,104,11.11
Transit stations,2022-08-01,80,11.11
Workplaces,2022-08-01,72.57142857142857,11.11
Retail & recreation,2022-08-01,95,11.11
Grocery & pharmacy,2022-08-01,107.42857142857143,11.11
Residential,2022-08-01,104,11.11
Transit stations,2022-08-02,79.71428571428571,11.11
Workplaces,2022-08-02,72.42857142857143,11.11
Retail & recreation,2022-08-02,94.57142857142857,11.11
Grocery & pharmacy,2022-08-02,107.28571428571429,11.11
Residential,2022-08-02,104,11.11
Transit stations,2022-08-03,80.57142857142857,11.11
Workplaces,2022-08-03,72.28571428571429,11.11
Retail & recreation,2022-08-03,94.28571428571429,11.11
Grocery & pharmacy,2022-08-03,107.28571428571429,11.11
Residential,2022-08-03,104,11.11
Transit stations,2022-08-04,80.85714285714286,11.11
Workplaces,2022-08-04,72.14285714285714,11.11
Retail & recreation,2022-08-04,94.28571428571429,11.11
Grocery & pharmacy,2022-08-04,107.42857142857143,11.11
Residential,2022-08-04,103.85714285714286,11.11
Transit stations,2022-08-05,80.85714285714286,11.11
Workplaces,2022-08-05,72.14285714285714,11.11
Retail & recreation,2022-08-05,94,11.11
Grocery & pharmacy,2022-08-05,107.57142857142857,11.11
Residential,2022-08-05,103.71428571428571,11.11
Transit stations,2022-08-06,81,11.11
Workplaces,2022-08-06,72.14285714285714,11.11
Retail & recreation,2022-08-06,93.85714285714286,11.11
Grocery & pharmacy,2022-08-06,107.71428571428571,11.11
Residential,2022-08-06,103.42857142857143,11.11
Transit stations,2022-08-07,80.85714285714286,11.11
Workplaces,2022-08-07,72.14285714285714,11.11
Retail & recreation,2022-08-07,93.57142857142857,11.11
Grocery & pharmacy,2022-08-07,107.85714285714286,11.11
Residential,2022-08-07,103.42857142857143,11.11
Transit stations,2022-08-08,80.71428571428571,11.11
Workplaces,2022-08-08,72,11.11
Retail & recreation,2022-08-08,93,11.11
Grocery & pharmacy,2022-08-08,108,11.11
Residential,2022-08-08,103.42857142857143,11.11
Transit stations,2022-08-09,80.57142857142857,11.11
Workplaces,2022-08-09,72,11.11
Retail & recreation,2022-08-09,92.28571428571429,11.11
Grocery & pharmacy,2022-08-09,108,11.11
Residential,2022-08-09,103.42857142857143,11.11
Transit stations,2022-08-10,79.42857142857143,11.11
Workplaces,2022-08-10,72,11.11
Retail & recreation,2022-08-10,91.57142857142857,11.11
Grocery & pharmacy,2022-08-10,108,11.11
Residential,2022-08-10,103.42857142857143,11.11
Transit stations,2022-08-11,79,11.11
Workplaces,2022-08-11,72,11.11
Retail & recreation,2022-08-11,90.85714285714286,11.11
Grocery & pharmacy,2022-08-11,107.85714285714286,11.11
Residential,2022-08-11,103.57142857142857,11.11
Transit stations,2022-08-12,78.71428571428571,11.11
Workplaces,2022-08-12,72.14285714285714,11.11
Retail & recreation,2022-08-12,90.57142857142857,11.11
Grocery & pharmacy,2022-08-12,107.71428571428571,11.11
Residential,2022-08-12,104,11.11
Transit stations,2022-08-13,78.42857142857143,11.11
Workplaces,2022-08-13,72.28571428571429,11.11
Retail & recreation,2022-08-13,90.42857142857143,11.11
Grocery & pharmacy,2022-08-13,107.28571428571429,11.11
Residential,2022-08-13,104.42857142857143,11.11
Transit stations,2022-08-14,78.42857142857143,11.11
Workplaces,2022-08-14,72.42857142857143,11.11
Retail & recreation,2022-08-14,90.28571428571429,11.11
Grocery & pharmacy,2022-08-14,106.71428571428571,11.11
Residential,2022-08-14,104.85714285714286,11.11
Transit stations,2022-08-15,77.14285714285714,11.11
Workplaces,2022-08-15,72.57142857142857,11.11
Retail & recreation,2022-08-15,90.57142857142857,11.11
Grocery & pharmacy,2022-08-15,106.42857142857143,11.11
Residential,2022-08-15,105.28571428571429,11.11
Transit stations,2022-08-16,76.57142857142857,11.11
Workplaces,2022-08-16,72.71428571428571,11.11
Retail & recreation,2022-08-16,91.14285714285714,11.11
Grocery & pharmacy,2022-08-16,106.28571428571429,11.11
Residential,2022-08-16,105.71428571428571,11.11
Transit stations,2022-08-17,75.85714285714286,11.11
Workplaces,2022-08-17,73,11.11
Retail & recreation,2022-08-17,91.85714285714286,11.11
Grocery & pharmacy,2022-08-17,106.28571428571429,11.11
Residential,2022-08-17,106,11.11
Transit stations,2022-08-18,75.85714285714286,11.11
Workplaces,2022-08-18,73.28571428571429,11.11
Retail & recreation,2022-08-18,92.57142857142857,11.11
Grocery & pharmacy,2022-08-18,106.14285714285714,11.11
Residential,2022-08-18,106.14285714285714,11.11
Transit stations,2022-08-19,75.85714285714286,11.11
Workplaces,2022-08-19,73.28571428571429,11.11
Retail & recreation,2022-08-19,92.71428571428571,11.11
Grocery & pharmacy,2022-08-19,105.71428571428571,11.11
Residential,2022-08-19,106.14285714285714,11.11
Transit stations,2022-08-20,76.14285714285714,11.11
Workplaces,2022-08-20,73.42857142857143,11.11
Retail & recreation,2022-08-20,93,11.11
Grocery & pharmacy,2022-08-20,105.85714285714286,11.11
Residential,2022-08-20,106.14285714285714,11.11
Transit stations,2022-08-21,76.28571428571429,11.11
Workplaces,2022-08-21,73.42857142857143,11.11
Retail & recreation,2022-08-21,93.28571428571429,11.11
Grocery & pharmacy,2022-08-21,106.14285714285714,11.11
Residential,2022-08-21,106,11.11
Transit stations,2022-08-22,77.42857142857143,11.11
Workplaces,2022-08-22,73.42857142857143,11.11
Retail & recreation,2022-08-22,93.28571428571429,11.11
Grocery & pharmacy,2022-08-22,106,11.11
Residential,2022-08-22,105.85714285714286,11.11
Transit stations,2022-08-23,78.28571428571429,11.11
Workplaces,2022-08-23,73.28571428571429,11.11
Retail & recreation,2022-08-23,93.71428571428571,11.11
Grocery & pharmacy,2022-08-23,106.28571428571429,11.11
Residential,2022-08-23,105.71428571428571,11.11
Transit stations,2022-08-24,80,11.11
Workplaces,2022-08-24,73,11.11
Retail & recreation,2022-08-24,93.85714285714286,11.11
Grocery & pharmacy,2022-08-24,106.28571428571429,11.11
Residential,2022-08-24,105.57142857142857,11.11
Transit stations,2022-08-25,80.57142857142857,11.11
Workplaces,2022-08-25,72.85714285714286,11.11
Retail & recreation,2022-08-25,94.71428571428571,11.11
Grocery & pharmacy,2022-08-25,106.28571428571429,11.11
Residential,2022-08-25,105.28571428571429,11.11
Transit stations,2022-08-26,79.14285714285714,11.11
Workplaces,2022-08-26,68.14285714285714,11.11
Retail & recreation,2022-08-26,95.28571428571429,11.11
Grocery & pharmacy,2022-08-26,105.14285714285714,11.11
Residential,2022-08-26,105.85714285714286,11.11
Transit stations,2022-08-27,79,11.11
Workplaces,2022-08-27,68,11.11
Retail & recreation,2022-08-27,95.28571428571429,11.11
Grocery & pharmacy,2022-08-27,105.71428571428571,11.11
Residential,2022-08-27,105.57142857142857,11.11
Transit stations,2022-08-28,78.85714285714286,11.11
Workplaces,2022-08-28,68.14285714285714,11.11
Retail & recreation,2022-08-28,95.57142857142857,11.11
Grocery & pharmacy,2022-08-28,106,11.11
Residential,2022-08-28,105.42857142857143,11.11
Transit stations,2022-08-29,79,11.11
Workplaces,2022-08-29,68.71428571428571,11.11
Retail & recreation,2022-08-29,95.42857142857143,11.11
Grocery & pharmacy,2022-08-29,106.14285714285714,11.11
Residential,2022-08-29,105,11.11
Transit stations,2022-08-30,78.71428571428571,11.11
Workplaces,2022-08-30,69.57142857142857,11.11
Retail & recreation,2022-08-30,94.85714285714286,11.11
Grocery & pharmacy,2022-08-30,105.85714285714286,11.11
Residential,2022-08-30,104.71428571428571,11.11
Transit stations,2022-08-31,78.28571428571429,11.11
Workplaces,2022-08-31,69.85714285714286,11.11
Retail & recreation,2022-08-31,95.14285714285714,11.11
Grocery & pharmacy,2022-08-31,105.85714285714286,11.11
Residential,2022-08-31,104.71428571428571,11.11
Transit stations,2022-09-01,77.14285714285714,11.11
Workplaces,2022-09-01,70,11.11
Retail & recreation,2022-09-01,94,11.11
Grocery & pharmacy,2022-09-01,106.28571428571429,11.11
Residential,2022-09-01,105,11.11
Transit stations,2022-09-02,78.71428571428571,11.11
Workplaces,2022-09-02,75.71428571428571,11.11
Retail & recreation,2022-09-02,93,11.11
Grocery & pharmacy,2022-09-02,107.57142857142857,11.11
Residential,2022-09-02,104,11.11
Transit stations,2022-09-03,78.85714285714286,11.11
Workplaces,2022-09-03,76.85714285714286,11.11
Retail & recreation,2022-09-03,91.85714285714286,11.11
Grocery & pharmacy,2022-09-03,106.71428571428571,11.11
Residential,2022-09-03,103.85714285714286,11.11
Transit stations,2022-09-04,79.14285714285714,11.11
Workplaces,2022-09-04,77.85714285714286,11.11
Retail & recreation,2022-09-04,90.57142857142857,11.11
Grocery & pharmacy,2022-09-04,106.28571428571429,11.11
Residential,2022-09-04,103.57142857142857,11.11
Transit stations,2022-09-05,79.28571428571429,11.11
Workplaces,2022-09-05,78.42857142857143,11.11
Retail & recreation,2022-09-05,89.71428571428571,11.11
Grocery & pharmacy,2022-09-05,105.71428571428571,11.11
Residential,2022-09-05,103.57142857142857,11.11
Transit stations,2022-09-06,79.42857142857143,11.11
Workplaces,2022-09-06,79,11.11
Retail & recreation,2022-09-06,89.14285714285714,11.11
Grocery & pharmacy,2022-09-06,105.57142857142857,11.11
Residential,2022-09-06,103.57142857142857,11.11
Transit stations,2022-09-07,79.28571428571429,11.11
Workplaces,2022-09-07,79.14285714285714,11.11
Retail & recreation,2022-09-07,88.71428571428571,11.11
Grocery & pharmacy,2022-09-07,105.71428571428571,11.11
Residential,2022-09-07,103.57142857142857,11.11
Transit stations,2022-09-08,79.71428571428571,11.11
Workplaces,2022-09-08,79.28571428571429,11.11
Retail & recreation,2022-09-08,88.57142857142857,11.11
Grocery & pharmacy,2022-09-08,105.57142857142857,11.11
Residential,2022-09-08,103.57142857142857,11.11
Transit stations,2022-09-09,80.14285714285714,11.11
Workplaces,2022-09-09,79.57142857142857,11.11
Retail & recreation,2022-09-09,88,11.11
Grocery & pharmacy,2022-09-09,105.42857142857143,11.11
Residential,2022-09-09,103.57142857142857,11.11
Transit stations,2022-09-10,80.57142857142857,11.11
Workplaces,2022-09-10,79.57142857142857,11.11
Retail & recreation,2022-09-10,88.14285714285714,11.11
Grocery & pharmacy,2022-09-10,105.57142857142857,11.11
Residential,2022-09-10,103.42857142857143,11.11
Transit stations,2022-09-11,80.85714285714286,11.11
Workplaces,2022-09-11,79.57142857142857,11.11
Retail & recreation,2022-09-11,88.28571428571429,11.11
Grocery & pharmacy,2022-09-11,105.57142857142857,11.11
Residential,2022-09-11,103.28571428571429,11.11
Transit stations,2022-09-12,81,11.11
Workplaces,2022-09-12,79.71428571428571,11.11
Retail & recreation,2022-09-12,88.71428571428571,11.11
Grocery & pharmacy,2022-09-12,106.14285714285714,11.11
Residential,2022-09-12,103.14285714285714,11.11
Transit stations,2022-09-13,81.42857142857143,11.11
Workplaces,2022-09-13,79.71428571428571,11.11
Retail & recreation,2022-09-13,89.28571428571429,11.11
Grocery & pharmacy,2022-09-13,106.71428571428571,11.11
Residential,2022-09-13,103,11.11
Transit stations,2022-09-14,82,11.11
Workplaces,2022-09-14,79.71428571428571,11.11
Retail & recreation,2022-09-14,89.85714285714286,11.11
Grocery & pharmacy,2022-09-14,107.28571428571429,11.11
Residential,2022-09-14,102.85714285714286,11.11
Transit stations,2022-09-15,82.42857142857143,11.11
Workplaces,2022-09-15,79.42857142857143,11.11
Retail & recreation,2022-09-15,91.14285714285714,11.11
Grocery & pharmacy,2022-09-15,109.57142857142857,11.11
Residential,2022-09-15,102.57142857142857,11.11
Transit stations,2022-09-16,77.85714285714286,11.11
Workplaces,2022-09-16,72.14285714285714,11.11
Retail & recreation,2022-09-16,84.14285714285714,11.11
Grocery & pharmacy,2022-09-16,99.85714285714286,11.11
Residential,2022-09-16,104.85714285714286,11.11
Transit stations,2022-09-17,78,11.11
Workplaces,2022-09-17,72.28571428571429,11.11
Retail & recreation,2022-09-17,84.57142857142857,11.11
Grocery & pharmacy,2022-09-17,102,11.11
Residential,2022-09-17,104.85714285714286,11.11
Transit stations,2022-09-18,78,11.11
Workplaces,2022-09-18,72.28571428571429,11.11
Retail & recreation,2022-09-18,84.71428571428571,11.11
Grocery & pharmacy,2022-09-18,102.57142857142857,11.11
Residential,2022-09-18,104.85714285714286,11.11
Transit stations,2022-09-19,78.28571428571429,11.11
Workplaces,2022-09-19,72.28571428571429,11.11
Retail & recreation,2022-09-19,84.57142857142857,11.11
Grocery & pharmacy,2022-09-19,102.57142857142857,11.11
Residential,2022-09-19,105,11.11
Transit stations,2022-09-20,78.28571428571429,11.11
Workplaces,2022-09-20,72.28571428571429,11.11
Retail & recreation,2022-09-20,84.42857142857143,11.11
Grocery & pharmacy,2022-09-20,102.57142857142857,11.11
Residential,2022-09-20,105,11.11
Transit stations,2022-09-21,78.14285714285714,11.11
Workplaces,2022-09-21,72.28571428571429,11.11
Retail & recreation,2022-09-21,84.42857142857143,11.11
Grocery & pharmacy,2022-09-21,102.42857142857143,11.11
Residential,2022-09-21,105.14285714285714,11.11
Transit stations,2022-09-22,77.57142857142857,11.11
Workplaces,2022-09-22,72.28571428571429,11.11
Retail & recreation,2022-09-22,83.57142857142857,11.11
Grocery & pharmacy,2022-09-22,100.28571428571429,11.11
Residential,2022-09-22,105.42857142857143,11.11
Transit stations,2022-09-23,82,11.11
Workplaces,2022-09-23,79.42857142857143,11.11
Retail & recreation,2022-09-23,90.71428571428571,11.11
Grocery & pharmacy,2022-09-23,110,11.11
Residential,2022-09-23,103.14285714285714,11.11
Transit stations,2022-09-24,81.71428571428571,11.11
Workplaces,2022-09-24,79.42857142857143,11.11
Retail & recreation,2022-09-24,90.28571428571429,11.11
Grocery & pharmacy,2022-09-24,108.14285714285714,11.11
Residential,2022-09-24,103.28571428571429,11.11
Transit stations,2022-09-25,81.71428571428571,11.11
Workplaces,2022-09-25,79.57142857142857,11.11
Retail & recreation,2022-09-25,90.57142857142857,11.11
Grocery & pharmacy,2022-09-25,108,11.11
Residential,2022-09-25,103.42857142857143,11.11
Transit stations,2022-09-26,81.71428571428571,11.11
Workplaces,2022-09-26,79.71428571428571,11.11
Retail & recreation,2022-09-26,90.85714285714286,11.11
Grocery & pharmacy,2022-09-26,108.28571428571429,11.11
Residential,2022-09-26,103.28571428571429,11.11
Transit stations,2022-09-27,81.42857142857143,11.11
Workplaces,2022-09-27,79.85714285714286,11.11
Retail & recreation,2022-09-27,90.57142857142857,11.11
Grocery & pharmacy,2022-09-27,107.71428571428571,11.11
Residential,2022-09-27,103.42857142857143,11.11
Transit stations,2022-09-28,80.14285714285714,11.11
Workplaces,2022-09-28,79.71428571428571,11.11
Retail & recreation,2022-09-28,91,11.11
Grocery & pharmacy,2022-09-28,108,11.11
Residential,2022-09-28,103.42857142857143,11.11
Transit stations,2022-09-29,80.14285714285714,11.11
Workplaces,2022-09-29,79.85714285714286,11.11
Retail & recreation,2022-09-29,91.14285714285714,11.11
Grocery & pharmacy,2022-09-29,108,11.11
Residential,2022-09-29,103.42857142857143,11.11
Transit stations,2022-09-30,80.28571428571429,11.11
Workplaces,2022-09-30,80.14285714285714,11.11
Retail & recreation,2022-09-30,91.42857142857143,11.11
Grocery & pharmacy,2022-09-30,108.42857142857143,11.11
Residential,2022-09-30,103.42857142857143,11.11
Transit stations,2022-10-01,80.42857142857143,11.11
Workplaces,2022-10-01,80.42857142857143,11.11
Retail & recreation,2022-10-01,91.42857142857143,11.11
Grocery & pharmacy,2022-10-01,108.28571428571429,11.11
Residential,2022-10-01,103.42857142857143,11.11
Transit stations,2022-10-02,79,11.11
